EnviroPad,Time,Temperature(°C)
1447,24/10/2023 10:45:42,156.5
1448,24/10/2023 10:45:43,156.4
1449,24/10/2023 10:45:44,156.2
1450,24/10/2023 10:45:45,156.0
1451,24/10/2023 10:45:46,155.7
1452,24/10/2023 10:45:47,155.6
1453,24/10/2023 10:45:48,155.4
1454,24/10/2023 10:45:49,155.3
1455,24/10/2023 10:45:50,155.0
1456,24/10/2023 10:45:51,154.8
1457,24/10/2023 10:45:52,154.7
1458,24/10/2023 10:45:53,154.4
1459,24/10/2023 10:45:54,154.3
1460,24/10/2023 10:45:55,154.0
1461,24/10/2023 10:45:56,153.9
1462,24/10/2023 10:45:57,153.6
1463,24/10/2023 10:45:58,153.5
1464,24/10/2023 10:45:59,153.3
1465,24/10/2023 10:46:00,153.1
1466,24/10/2023 10:46:01,153.0
1467,24/10/2023 10:46:02,152.7
1468,24/10/2023 10:46:03,152.6
1469,24/10/2023 10:46:04,152.4
1470,24/10/2023 10:46:05,152.2
1471,24/10/2023 10:46:06,151.9
1472,24/10/2023 10:46:07,151.8
1473,24/10/2023 10:46:08,151.6
1474,24/10/2023 10:46:09,151.5
1475,24/10/2023 10:46:10,151.3
1476,24/10/2023 10:46:11,151.1
1477,24/10/2023 10:46:12,150.9
1478,24/10/2023 10:46:13,150.7
1479,24/10/2023 10:46:14,150.6
1480,24/10/2023 10:46:15,150.4
1481,24/10/2023 10:46:16,150.2
1482,24/10/2023 10:46:17,149.9
1483,24/10/2023 10:46:18,149.8
1484,24/10/2023 10:46:19,149.6
1485,24/10/2023 10:46:20,149.5
1486,24/10/2023 10:46:21,149.3
1487,24/10/2023 10:46:22,149.1
1488,24/10/2023 10:46:23,149.0
1489,24/10/2023 10:46:24,148.7
1490,24/10/2023 10:46:25,148.6
1491,24/10/2023 10:46:26,148.3
1492,24/10/2023 10:46:27,148.2
1493,24/10/2023 10:46:28,148.0
1494,24/10/2023 10:46:29,147.9
1495,24/10/2023 10:46:30,147.7
1496,24/10/2023 10:46:31,147.5
1497,24/10/2023 10:46:32,147.4
1498,24/10/2023 10:46:33,147.1
1499,24/10/2023 10:46:34,147.0
1500,24/10/2023 10:46:35,146.7
1501,24/10/2023 10:46:36,146.7
1502,24/10/2023 10:46:37,146.4
1503,24/10/2023 10:46:38,146.3
1504,24/10/2023 10:46:39,146.1
1505,24/10/2023 10:46:40,146.0
1506,24/10/2023 10:46:41,145.8
1507,24/10/2023 10:46:42,145.6
1508,24/10/2023 10:46:43,145.5
1509,24/10/2023 10:46:44,145.3
1510,24/10/2023 10:46:45,145.1
1511,24/10/2023 10:46:46,144.9
1512,24/10/2023 10:46:47,144.8
1513,24/10/2023 10:46:48,144.5
1514,24/10/2023 10:46:49,144.5
1515,24/10/2023 10:46:50,144.2
1516,24/10/2023 10:46:51,144.1
1517,24/10/2023 10:46:52,143.9
1518,24/10/2023 10:46:53,143.7
1519,24/10/2023 10:46:54,143.6
1520,24/10/2023 10:46:55,143.4
1521,24/10/2023 10:46:56,143.2
1522,24/10/2023 10:46:57,143.0
1523,24/10/2023 10:46:58,142.9
1524,24/10/2023 10:46:59,142.7
1525,24/10/2023 10:47:00,142.6
1526,24/10/2023 10:47:01,142.4
1527,24/10/2023 10:47:02,142.3
1528,24/10/2023 10:47:03,142.1
1529,24/10/2023 10:47:04,141.9
1530,24/10/2023 10:47:05,141.8
1531,24/10/2023 10:47:06,141.6
1532,24/10/2023 10:47:07,141.4
1533,24/10/2023 10:47:08,141.2
1534,24/10/2023 10:47:09,141.1
1535,24/10/2023 10:47:10,140.9
1536,24/10/2023 10:47:11,140.8
1537,24/10/2023 10:47:12,140.6
1538,24/10/2023 10:47:13,140.5
1539,24/10/2023 10:47:14,140.4
1540,24/10/2023 10:47:15,140.1
1541,24/10/2023 10:47:16,140.0
1542,24/10/2023 10:47:17,139.8
1543,24/10/2023 10:47:18,139.7
1544,24/10/2023 10:47:19,139.7
1545,24/10/2023 10:47:20,139.6
1546,24/10/2023 10:47:21,139.4
1547,24/10/2023 10:47:22,139.2
1548,24/10/2023 10:47:23,138.9
1549,24/10/2023 10:47:24,138.8
1550,24/10/2023 10:47:25,138.6
1551,24/10/2023 10:47:26,138.5
1552,24/10/2023 10:47:27,138.2
1553,24/10/2023 10:47:28,138.1
1554,24/10/2023 10:47:29,137.9
1555,24/10/2023 10:47:30,137.8
1556,24/10/2023 10:47:31,137.6
1557,24/10/2023 10:47:32,137.5
1558,24/10/2023 10:47:33,137.3
1559,24/10/2023 10:47:34,137.1
1560,24/10/2023 10:47:35,137.0
1561,24/10/2023 10:47:36,136.8
1562,24/10/2023 10:47:37,136.7
1563,24/10/2023 10:47:38,136.5
1564,24/10/2023 10:47:39,136.4
1565,24/10/2023 10:47:40,136.3
1566,24/10/2023 10:47:41,136.0
1567,24/10/2023 10:47:42,135.9
1568,24/10/2023 10:47:43,135.7
1569,24/10/2023 10:47:44,135.6
1570,24/10/2023 10:47:45,135.4
1571,24/10/2023 10:47:46,135.4
1572,24/10/2023 10:47:47,135.1
1573,24/10/2023 10:47:48,135.0
1574,24/10/2023 10:47:49,134.9
1575,24/10/2023 10:47:50,134.7
1576,24/10/2023 10:47:51,134.6
1577,24/10/2023 10:47:52,134.3
1578,24/10/2023 10:47:53,134.3
1579,24/10/2023 10:47:54,134.1
1580,24/10/2023 10:47:55,134.0
1581,24/10/2023 10:47:56,133.8
1582,24/10/2023 10:47:57,133.7
1583,24/10/2023 10:47:58,133.6
1584,24/10/2023 10:47:59,133.3
1585,24/10/2023 10:48:00,133.3
1586,24/10/2023 10:48:01,133.0
1587,24/10/2023 10:48:02,132.9
1588,24/10/2023 10:48:03,132.8
1589,24/10/2023 10:48:04,132.7
1590,24/10/2023 10:48:05,132.5
1591,24/10/2023 10:48:06,132.4
1592,24/10/2023 10:48:07,132.3
1593,24/10/2023 10:48:08,132.1
1594,24/10/2023 10:48:09,132.0
1595,24/10/2023 10:48:10,131.7
1596,24/10/2023 10:48:11,131.7
1597,24/10/2023 10:48:12,131.5
1598,24/10/2023 10:48:13,131.4
1599,24/10/2023 10:48:14,131.3
1600,24/10/2023 10:48:15,131.1
1601,24/10/2023 10:48:16,130.9
1602,24/10/2023 10:48:17,130.9
1603,24/10/2023 10:48:18,130.7
1604,24/10/2023 10:48:19,130.6
1605,24/10/2023 10:48:20,130.4
1606,24/10/2023 10:48:21,130.3
1607,24/10/2023 10:48:22,130.2
1608,24/10/2023 10:48:23,130.0
1609,24/10/2023 10:48:24,129.8
1610,24/10/2023 10:48:25,129.8
1611,24/10/2023 10:48:26,129.5
1612,24/10/2023 10:48:27,129.4
1613,24/10/2023 10:48:28,129.3
1614,24/10/2023 10:48:29,129.2
1615,24/10/2023 10:48:30,129.0
1616,24/10/2023 10:48:31,128.9
1617,24/10/2023 10:48:32,128.8
1618,24/10/2023 10:48:33,128.5
1619,24/10/2023 10:48:34,128.5
1620,24/10/2023 10:48:35,128.4
1621,24/10/2023 10:48:36,128.2
1622,24/10/2023 10:48:37,128.1
1623,24/10/2023 10:48:38,128.0
1624,24/10/2023 10:48:39,127.8
1625,24/10/2023 10:48:40,127.7
1626,24/10/2023 10:48:41,127.6
1627,24/10/2023 10:48:42,127.3
1628,24/10/2023 10:48:43,127.3
1629,24/10/2023 10:48:44,127.1
1630,24/10/2023 10:48:45,127.0
1631,24/10/2023 10:48:46,126.8
1632,24/10/2023 10:48:47,126.8
1633,24/10/2023 10:48:48,126.6
1634,24/10/2023 10:48:49,126.5
1635,24/10/2023 10:48:50,126.3
1636,24/10/2023 10:48:51,126.2
1637,24/10/2023 10:48:52,126.1
1638,24/10/2023 10:48:53,125.9
1639,24/10/2023 10:48:54,125.8
1640,24/10/2023 10:48:55,125.7
1641,24/10/2023 10:48:56,125.6
1642,24/10/2023 10:48:57,125.4
1643,24/10/2023 10:48:58,125.3
1644,24/10/2023 10:48:59,125.1
1645,24/10/2023 10:49:00,125.0
1646,24/10/2023 10:49:01,124.9
1647,24/10/2023 10:49:02,124.8
1648,24/10/2023 10:49:03,124.6
1649,24/10/2023 10:49:04,124.5
1650,24/10/2023 10:49:05,124.4
1651,24/10/2023 10:49:06,124.3
1652,24/10/2023 10:49:07,124.2
1653,24/10/2023 10:49:08,124.0
1654,24/10/2023 10:49:09,124.0
1655,24/10/2023 10:49:10,123.8
1656,24/10/2023 10:49:11,123.7
1657,24/10/2023 10:49:12,123.5
1658,24/10/2023 10:49:13,123.5
1659,24/10/2023 10:49:14,123.3
1660,24/10/2023 10:49:15,123.2
1661,24/10/2023 10:49:16,123.1
1662,24/10/2023 10:49:17,123.0
1663,24/10/2023 10:49:18,122.8
1664,24/10/2023 10:49:19,122.7
1665,24/10/2023 10:49:20,122.6
1666,24/10/2023 10:49:21,122.4
1667,24/10/2023 10:49:22,122.3
1668,24/10/2023 10:49:23,122.1
1669,24/10/2023 10:49:24,122.0
1670,24/10/2023 10:49:25,121.9
1671,24/10/2023 10:49:26,121.8
1672,24/10/2023 10:49:27,121.7
1673,24/10/2023 10:49:28,121.6
1674,24/10/2023 10:49:29,121.4
1675,24/10/2023 10:49:30,121.3
1676,24/10/2023 10:49:31,121.2
1677,24/10/2023 10:49:32,121.1
1678,24/10/2023 10:49:33,121.0
1679,24/10/2023 10:49:34,120.8
1680,24/10/2023 10:49:35,120.7
1681,24/10/2023 10:49:36,120.6
1682,24/10/2023 10:49:37,120.5
1683,24/10/2023 10:49:38,120.3
1684,24/10/2023 10:49:39,120.3
1685,24/10/2023 10:49:40,120.1
1686,24/10/2023 10:49:41,120.1
1687,24/10/2023 10:49:42,119.9
1688,24/10/2023 10:49:43,119.8
1689,24/10/2023 10:49:44,119.6
1690,24/10/2023 10:49:45,119.6
1691,24/10/2023 10:49:46,119.4
1692,24/10/2023 10:49:47,119.3
1693,24/10/2023 10:49:48,119.2
1694,24/10/2023 10:49:49,119.1
1695,24/10/2023 10:49:50,119.0
1696,24/10/2023 10:49:51,118.8
1697,24/10/2023 10:49:52,118.7
1698,24/10/2023 10:49:53,118.6
1699,24/10/2023 10:49:54,118.5
1700,24/10/2023 10:49:55,118.3
1701,24/10/2023 10:49:56,118.3
1702,24/10/2023 10:49:57,118.1
1703,24/10/2023 10:49:58,118.0
1704,24/10/2023 10:49:59,117.9
1705,24/10/2023 10:50:00,117.8
1706,24/10/2023 10:50:01,117.7
1707,24/10/2023 10:50:02,117.6
1708,24/10/2023 10:50:03,117.4
1709,24/10/2023 10:50:04,117.3
1710,24/10/2023 10:50:05,117.2
1711,24/10/2023 10:50:06,117.1
1712,24/10/2023 10:50:07,117.0
1713,24/10/2023 10:50:08,116.9
1714,24/10/2023 10:50:09,116.8
1715,24/10/2023 10:50:10,116.7
1716,24/10/2023 10:50:11,116.5
1717,24/10/2023 10:50:12,116.4
1718,24/10/2023 10:50:13,116.3
1719,24/10/2023 10:50:14,116.2
1720,24/10/2023 10:50:15,116.1
1721,24/10/2023 10:50:16,116.0
1722,24/10/2023 10:50:17,115.9
1723,24/10/2023 10:50:18,115.8
1724,24/10/2023 10:50:19,115.7
1725,24/10/2023 10:50:20,115.5
1726,24/10/2023 10:50:21,115.4
1727,24/10/2023 10:50:22,115.3
1728,24/10/2023 10:50:23,115.2
1729,24/10/2023 10:50:24,115.1
1730,24/10/2023 10:50:25,115.0
1731,24/10/2023 10:50:26,114.9
1732,24/10/2023 10:50:27,114.9
1733,24/10/2023 10:50:28,114.7
1734,24/10/2023 10:50:29,114.6
1735,24/10/2023 10:50:30,114.4
1736,24/10/2023 10:50:31,114.4
1737,24/10/2023 10:50:32,114.3
1738,24/10/2023 10:50:33,114.2
1739,24/10/2023 10:50:34,114.0
1740,24/10/2023 10:50:35,114.0
1741,24/10/2023 10:50:36,113.7
1742,24/10/2023 10:50:37,113.7
1743,24/10/2023 10:50:38,113.6
1744,24/10/2023 10:50:39,113.5
1745,24/10/2023 10:50:40,113.4
1746,24/10/2023 10:50:41,113.3
1747,24/10/2023 10:50:42,113.2
1748,24/10/2023 10:50:43,113.1
1749,24/10/2023 10:50:44,113.0
1750,24/10/2023 10:50:45,112.8
1751,24/10/2023 10:50:46,112.8
1752,24/10/2023 10:50:47,112.6
1753,24/10/2023 10:50:48,112.6
1754,24/10/2023 10:50:49,112.4
1755,24/10/2023 10:50:50,112.4
1756,24/10/2023 10:50:51,112.2
1757,24/10/2023 10:50:52,112.2
1758,24/10/2023 10:50:53,112.0
1759,24/10/2023 10:50:54,111.9
1760,24/10/2023 10:50:55,111.8
1761,24/10/2023 10:50:56,111.7
1762,24/10/2023 10:50:57,111.6
1763,24/10/2023 10:50:58,111.5
1764,24/10/2023 10:50:59,111.5
1765,24/10/2023 10:51:00,111.4
1766,24/10/2023 10:51:01,111.3
1767,24/10/2023 10:51:02,111.2
1768,24/10/2023 10:51:03,111.0
1769,24/10/2023 10:51:04,110.9
1770,24/10/2023 10:51:05,110.8
1771,24/10/2023 10:51:06,110.7
1772,24/10/2023 10:51:07,110.6
1773,24/10/2023 10:51:08,110.5
1774,24/10/2023 10:51:09,110.4
1775,24/10/2023 10:51:10,110.3
1776,24/10/2023 10:51:11,110.2
1777,24/10/2023 10:51:12,110.1
1778,24/10/2023 10:51:13,110.0
1779,24/10/2023 10:51:14,109.9
1780,24/10/2023 10:51:15,109.8
1781,24/10/2023 10:51:16,109.7
1782,24/10/2023 10:51:17,109.6
1783,24/10/2023 10:51:18,109.5
1784,24/10/2023 10:51:19,109.4
1785,24/10/2023 10:51:20,109.3
1786,24/10/2023 10:51:21,109.2
1787,24/10/2023 10:51:22,109.1
1788,24/10/2023 10:51:23,109.0
1789,24/10/2023 10:51:24,108.9
1790,24/10/2023 10:51:25,108.8
1791,24/10/2023 10:51:26,108.7
1792,24/10/2023 10:51:27,108.6
1793,24/10/2023 10:51:28,108.5
1794,24/10/2023 10:51:29,108.4
1795,24/10/2023 10:51:30,108.4
1796,24/10/2023 10:51:31,108.2
1797,24/10/2023 10:51:32,108.2
1798,24/10/2023 10:51:33,108.0
1799,24/10/2023 10:51:34,108.0
1800,24/10/2023 10:51:35,107.8
1801,24/10/2023 10:51:36,107.8
1802,24/10/2023 10:51:37,107.7
1803,24/10/2023 10:51:38,107.6
1804,24/10/2023 10:51:39,107.5
1805,24/10/2023 10:51:40,107.4
1806,24/10/2023 10:51:41,107.3
1807,24/10/2023 10:51:42,107.2
1808,24/10/2023 10:51:43,107.1
1809,24/10/2023 10:51:44,107.0
1810,24/10/2023 10:51:45,107.0
1811,24/10/2023 10:51:46,106.8
1812,24/10/2023 10:51:47,106.7
1813,24/10/2023 10:51:48,106.6
1814,24/10/2023 10:51:49,106.6
1815,24/10/2023 10:51:50,106.5
1816,24/10/2023 10:51:51,106.4
1817,24/10/2023 10:51:52,106.3
1818,24/10/2023 10:51:53,106.2
1819,24/10/2023 10:51:54,106.1
1820,24/10/2023 10:51:55,106.0
1821,24/10/2023 10:51:56,105.9
1822,24/10/2023 10:51:57,105.8
1823,24/10/2023 10:51:58,105.7
1824,24/10/2023 10:51:59,105.6
1825,24/10/2023 10:52:00,105.6
1826,24/10/2023 10:52:01,105.4
1827,24/10/2023 10:52:02,105.3
1828,24/10/2023 10:52:03,105.3
1829,24/10/2023 10:52:04,105.2
1830,24/10/2023 10:52:05,105.1
1831,24/10/2023 10:52:06,104.9
1832,24/10/2023 10:52:07,104.9
1833,24/10/2023 10:52:08,104.8
1834,24/10/2023 10:52:09,104.7
1835,24/10/2023 10:52:10,104.6
1836,24/10/2023 10:52:11,104.6
1837,24/10/2023 10:52:12,104.5
1838,24/10/2023 10:52:13,104.4
1839,24/10/2023 10:52:14,104.3
1840,24/10/2023 10:52:15,104.2
1841,24/10/2023 10:52:16,104.1
1842,24/10/2023 10:52:17,104.0
1843,24/10/2023 10:52:18,104.0
1844,24/10/2023 10:52:19,103.8
1845,24/10/2023 10:52:20,103.8
1846,24/10/2023 10:52:21,103.7
1847,24/10/2023 10:52:22,103.6
1848,24/10/2023 10:52:23,103.5
1849,24/10/2023 10:52:24,103.4
1850,24/10/2023 10:52:25,103.3
1851,24/10/2023 10:52:26,103.2
1852,24/10/2023 10:52:27,103.1
1853,24/10/2023 10:52:28,103.0
1854,24/10/2023 10:52:29,103.0
1855,24/10/2023 10:52:30,102.9
1856,24/10/2023 10:52:31,102.8
1857,24/10/2023 10:52:32,102.7
1858,24/10/2023 10:52:33,102.7
1859,24/10/2023 10:52:34,102.5
1860,24/10/2023 10:52:35,102.5
1861,24/10/2023 10:52:36,102.3
1862,24/10/2023 10:52:37,102.3
1863,24/10/2023 10:52:38,102.2
1864,24/10/2023 10:52:39,102.1
1865,24/10/2023 10:52:40,102.0
1866,24/10/2023 10:52:41,101.9
1867,24/10/2023 10:52:42,101.9
1868,24/10/2023 10:52:43,101.7
1869,24/10/2023 10:52:44,101.7
1870,24/10/2023 10:52:45,101.6
1871,24/10/2023 10:52:46,101.5
1872,24/10/2023 10:52:47,101.4
1873,24/10/2023 10:52:48,101.4
1874,24/10/2023 10:52:49,101.3
1875,24/10/2023 10:52:50,101.2
1876,24/10/2023 10:52:51,101.1
1877,24/10/2023 10:52:52,101.0
1878,24/10/2023 10:52:53,101.0
1879,24/10/2023 10:52:54,100.8
1880,24/10/2023 10:52:55,100.8
1881,24/10/2023 10:52:56,100.6
1882,24/10/2023 10:52:57,100.6
1883,24/10/2023 10:52:58,100.5
1884,24/10/2023 10:52:59,100.4
1885,24/10/2023 10:53:00,100.3
1886,24/10/2023 10:53:01,100.3
1887,24/10/2023 10:53:02,100.1
1888,24/10/2023 10:53:03,100.1
1889,24/10/2023 10:53:04,100.0
1890,24/10/2023 10:53:05,99.9
1891,24/10/2023 10:53:06,99.8
1892,24/10/2023 10:53:07,99.7
1893,24/10/2023 10:53:08,99.7
1894,24/10/2023 10:53:09,99.6
1895,24/10/2023 10:53:10,99.6
1896,24/10/2023 10:53:11,99.4
1897,24/10/2023 10:53:12,99.4
1898,24/10/2023 10:53:13,99.2
1899,24/10/2023 10:53:14,99.2
1900,24/10/2023 10:53:15,99.1
1901,24/10/2023 10:53:16,99.0
1902,24/10/2023 10:53:17,99.0
1903,24/10/2023 10:53:18,98.9
1904,24/10/2023 10:53:19,98.8
1905,24/10/2023 10:53:20,98.8
1906,24/10/2023 10:53:21,98.6
1907,24/10/2023 10:53:22,98.6
1908,24/10/2023 10:53:23,98.5
1909,24/10/2023 10:53:24,98.4
1910,24/10/2023 10:53:25,98.3
1911,24/10/2023 10:53:26,98.3
1912,24/10/2023 10:53:27,98.2
1913,24/10/2023 10:53:28,98.1
1914,24/10/2023 10:53:29,98.0
1915,24/10/2023 10:53:30,97.9
1916,24/10/2023 10:53:31,97.9
1917,24/10/2023 10:53:32,97.8
1918,24/10/2023 10:53:33,97.7
1919,24/10/2023 10:53:34,97.6
1920,24/10/2023 10:53:35,97.6
1921,24/10/2023 10:53:36,97.5
1922,24/10/2023 10:53:37,97.4
1923,24/10/2023 10:53:38,97.3
1924,24/10/2023 10:53:39,97.2
1925,24/10/2023 10:53:40,97.2
1926,24/10/2023 10:53:41,97.1
1927,24/10/2023 10:53:42,97.0
1928,24/10/2023 10:53:43,96.9
1929,24/10/2023 10:53:44,96.9
1930,24/10/2023 10:53:45,96.7
1931,24/10/2023 10:53:46,96.7
1932,24/10/2023 10:53:47,96.6
1933,24/10/2023 10:53:48,96.6
1934,24/10/2023 10:53:49,96.5
1935,24/10/2023 10:53:50,96.4
1936,24/10/2023 10:53:51,96.3
1937,24/10/2023 10:53:52,96.2
1938,24/10/2023 10:53:53,96.2
1939,24/10/2023 10:53:54,96.1
1940,24/10/2023 10:53:55,96.1
1941,24/10/2023 10:53:56,95.9
1942,24/10/2023 10:53:57,95.9
1943,24/10/2023 10:53:58,95.8
1944,24/10/2023 10:53:59,95.7
1945,24/10/2023 10:54:00,95.7
1946,24/10/2023 10:54:01,95.6
1947,24/10/2023 10:54:02,95.5
1948,24/10/2023 10:54:03,95.5
1949,24/10/2023 10:54:04,95.4
1950,24/10/2023 10:54:05,95.3
1951,24/10/2023 10:54:06,95.3
1952,24/10/2023 10:54:07,95.1
1953,24/10/2023 10:54:08,95.1
1954,24/10/2023 10:54:09,95.0
1955,24/10/2023 10:54:10,95.0
1956,24/10/2023 10:54:11,94.8
1957,24/10/2023 10:54:12,94.8
1958,24/10/2023 10:54:13,94.7
1959,24/10/2023 10:54:14,94.7
1960,24/10/2023 10:54:15,94.5
1961,24/10/2023 10:54:16,94.5
1962,24/10/2023 10:54:17,94.4
1963,24/10/2023 10:54:18,94.4
1964,24/10/2023 10:54:19,94.3
1965,24/10/2023 10:54:20,94.2
1966,24/10/2023 10:54:21,94.1
1967,24/10/2023 10:54:22,94.0
1968,24/10/2023 10:54:23,94.0
1969,24/10/2023 10:54:24,93.9
1970,24/10/2023 10:54:25,93.9
1971,24/10/2023 10:54:26,93.7
1972,24/10/2023 10:54:27,93.7
1973,24/10/2023 10:54:28,93.6
1974,24/10/2023 10:54:29,93.6
1975,24/10/2023 10:54:30,93.5
1976,24/10/2023 10:54:31,93.5
1977,24/10/2023 10:54:32,93.3
1978,24/10/2023 10:54:33,93.3
1979,24/10/2023 10:54:34,93.2
1980,24/10/2023 10:54:35,93.1
1981,24/10/2023 10:54:36,93.1
1982,24/10/2023 10:54:37,93.1
1983,24/10/2023 10:54:38,93.1
1984,24/10/2023 10:54:39,92.9
1985,24/10/2023 10:54:40,92.8
1986,24/10/2023 10:54:41,92.7
1987,24/10/2023 10:54:42,92.7
1988,24/10/2023 10:54:43,92.6
1989,24/10/2023 10:54:44,92.6
1990,24/10/2023 10:54:45,92.5
1991,24/10/2023 10:54:46,92.4
1992,24/10/2023 10:54:47,92.3
1993,24/10/2023 10:54:48,92.3
1994,24/10/2023 10:54:49,92.2
1995,24/10/2023 10:54:50,92.2
1996,24/10/2023 10:54:51,92.1
1997,24/10/2023 10:54:52,92.0
1998,24/10/2023 10:54:53,91.9
1999,24/10/2023 10:54:54,91.9
2000,24/10/2023 10:54:55,91.8
2001,24/10/2023 10:54:56,91.7
2002,24/10/2023 10:54:57,91.7
2003,24/10/2023 10:54:58,91.6
2004,24/10/2023 10:54:59,91.5
2005,24/10/2023 10:55:00,91.4
2006,24/10/2023 10:55:01,91.4
2007,24/10/2023 10:55:02,91.3
2008,24/10/2023 10:55:03,91.2
2009,24/10/2023 10:55:04,91.2
2010,24/10/2023 10:55:05,91.1
2011,24/10/2023 10:55:06,91.1
2012,24/10/2023 10:55:07,91.0
2013,24/10/2023 10:55:08,90.9
2014,24/10/2023 10:55:09,90.8
2015,24/10/2023 10:55:10,90.8
2016,24/10/2023 10:55:11,90.7
2017,24/10/2023 10:55:12,90.7
2018,24/10/2023 10:55:13,90.6
2019,24/10/2023 10:55:14,90.6
2020,24/10/2023 10:55:15,90.4
2021,24/10/2023 10:55:16,90.4
2022,24/10/2023 10:55:17,90.3
2023,24/10/2023 10:55:18,90.2
2024,24/10/2023 10:55:19,90.2
2025,24/10/2023 10:55:20,90.1
2026,24/10/2023 10:55:21,90.1
2027,24/10/2023 10:55:22,90.0
2028,24/10/2023 10:55:23,89.9
2029,24/10/2023 10:55:24,89.9
2030,24/10/2023 10:55:25,89.9
2031,24/10/2023 10:55:26,89.7
2032,24/10/2023 10:55:27,89.7
2033,24/10/2023 10:55:28,89.6
2034,24/10/2023 10:55:29,89.6
2035,24/10/2023 10:55:30,89.5
2036,24/10/2023 10:55:31,89.5
2037,24/10/2023 10:55:32,89.3
2038,24/10/2023 10:55:33,89.3
2039,24/10/2023 10:55:34,89.2
2040,24/10/2023 10:55:35,89.1
2041,24/10/2023 10:55:36,89.1
2042,24/10/2023 10:55:37,89.0
2043,24/10/2023 10:55:38,89.0
2044,24/10/2023 10:55:39,88.9
2045,24/10/2023 10:55:40,88.9
2046,24/10/2023 10:55:41,88.7
2047,24/10/2023 10:55:42,88.7
2048,24/10/2023 10:55:43,88.6
2049,24/10/2023 10:55:44,88.6
2050,24/10/2023 10:55:45,88.5
2051,24/10/2023 10:55:46,88.5
2052,24/10/2023 10:55:47,88.4
2053,24/10/2023 10:55:48,88.3
2054,24/10/2023 10:55:49,88.3
2055,24/10/2023 10:55:50,88.2
2056,24/10/2023 10:55:51,88.2
2057,24/10/2023 10:55:52,88.1
2058,24/10/2023 10:55:53,88.0
2059,24/10/2023 10:55:54,87.9
2060,24/10/2023 10:55:55,87.9
2061,24/10/2023 10:55:56,87.8
2062,24/10/2023 10:55:57,87.8
2063,24/10/2023 10:55:58,87.7
2064,24/10/2023 10:55:59,87.7
2065,24/10/2023 10:56:00,87.6
2066,24/10/2023 10:56:01,87.6
2067,24/10/2023 10:56:02,87.4
2068,24/10/2023 10:56:03,87.4
2069,24/10/2023 10:56:04,87.3
2070,24/10/2023 10:56:05,87.3
2071,24/10/2023 10:56:06,87.2
2072,24/10/2023 10:56:07,87.2
2073,24/10/2023 10:56:08,87.1
2074,24/10/2023 10:56:09,87.1
2075,24/10/2023 10:56:10,87.0
2076,24/10/2023 10:56:11,86.9
2077,24/10/2023 10:56:12,86.9
2078,24/10/2023 10:56:13,86.8
2079,24/10/2023 10:56:14,86.7
2080,24/10/2023 10:56:15,86.7
2081,24/10/2023 10:56:16,86.6
2082,24/10/2023 10:56:17,86.5
2083,24/10/2023 10:56:18,86.5
2084,24/10/2023 10:56:19,86.4
2085,24/10/2023 10:56:20,86.4
2086,24/10/2023 10:56:21,86.3
2087,24/10/2023 10:56:22,86.2
2088,24/10/2023 10:56:23,86.2
2089,24/10/2023 10:56:24,86.1
2090,24/10/2023 10:56:25,86.1
2091,24/10/2023 10:56:26,86.0
2092,24/10/2023 10:56:27,86.0
2093,24/10/2023 10:56:28,85.9
2094,24/10/2023 10:56:29,85.9
2095,24/10/2023 10:56:30,85.8
2096,24/10/2023 10:56:31,85.7
2097,24/10/2023 10:56:32,85.7
2098,24/10/2023 10:56:33,85.6
2099,24/10/2023 10:56:34,85.6
2100,24/10/2023 10:56:35,85.4
2101,24/10/2023 10:56:36,85.4
2102,24/10/2023 10:56:37,85.3
2103,24/10/2023 10:56:38,85.3
2104,24/10/2023 10:56:39,85.2
2105,24/10/2023 10:56:40,85.2
2106,24/10/2023 10:56:41,85.1
2107,24/10/2023 10:56:42,85.1
2108,24/10/2023 10:56:43,85.0
2109,24/10/2023 10:56:44,85.0
2110,24/10/2023 10:56:45,84.9
2111,24/10/2023 10:56:46,84.9
2112,24/10/2023 10:56:47,84.8
2113,24/10/2023 10:56:48,84.7
2114,24/10/2023 10:56:49,84.7
2115,24/10/2023 10:56:50,84.6
2116,24/10/2023 10:56:51,84.6
2117,24/10/2023 10:56:52,84.5
2118,24/10/2023 10:56:53,84.4
2119,24/10/2023 10:56:54,84.4
2120,24/10/2023 10:56:55,84.3
2121,24/10/2023 10:56:56,84.2
2122,24/10/2023 10:56:57,84.2
2123,24/10/2023 10:56:58,84.2
2124,24/10/2023 10:56:59,84.1
2125,24/10/2023 10:57:00,84.1
2126,24/10/2023 10:57:01,84.0
2127,24/10/2023 10:57:02,83.9
2128,24/10/2023 10:57:03,83.9
2129,24/10/2023 10:57:04,83.8
2130,24/10/2023 10:57:05,83.8
2131,24/10/2023 10:57:06,83.7
2132,24/10/2023 10:57:07,83.7
2133,24/10/2023 10:57:08,83.6
2134,24/10/2023 10:57:09,83.6
2135,24/10/2023 10:57:10,83.5
2136,24/10/2023 10:57:11,83.5
2137,24/10/2023 10:57:12,83.4
2138,24/10/2023 10:57:13,83.3
2139,24/10/2023 10:57:14,83.3
2140,24/10/2023 10:57:15,83.2
2141,24/10/2023 10:57:16,83.2
2142,24/10/2023 10:57:17,83.1
2143,24/10/2023 10:57:18,83.0
2144,24/10/2023 10:57:19,83.0
2145,24/10/2023 10:57:20,82.9
